loan_id,business_id,credit_officer_id,acquisition_channel,sector,principal,total_owing_at_issue,application_number,applying_for_loan_number,loan_number,employee_count,approval_status,paid_late,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd,repayment_duration_days,Target
819040,282965,137985.0,Other,Food Staple Goods,443400.0,510600.0,8,7,7.0,3.0,Approved,False,510600.0,510600.0,67200.0,16,0
849759,282965,137985.0,Other,Food Staple Goods,487700.0,556600.0,9,8,8.0,3.0,Approved,False,556600.0,556600.0,68900.0,10,0
882128,282965,137985.0,Other,Food Staple Goods,536500.0,612400.0,10,9,9.0,3.0,Approved,False,612400.0,612400.0,75900.0,0,0
908009,282965,137985.0,Other,Food Staple Goods,590200.0,673600.0,11,10,10.0,3.0,Approved,False,673600.0,673600.0,83400.0,25,0
938631,282965,137985.0,Other,Food Staple Goods,649200.0,741000.0,12,11,11.0,3.0,Approved,False,741000.0,741000.0,91800.0,2,0
968083,282965,137985.0,Other,Food Staple Goods,714100.0,814900.0,13,12,12.0,3.0,Approved,False,814900.0,814900.0,100800.0,18,0
826901,580896,108016.0,Friend,Beauty Fashion,300000.0,345500.0,1,1,1.0,2.0,Approved,False,345500.0,345500.0,45500.0,31,0
863966,580896,108016.0,Friend,Beauty Fashion,330000.0,376700.0,2,2,2.0,2.0,Approved,False,376700.0,376700.0,46700.0,1,0
893638,580896,108016.0,Friend,Beauty Fashion,363000.0,414300.0,3,3,3.0,2.0,Approved,False,414300.0,414300.0,51300.0,0,0
919462,580896,108016.0,Friend,Beauty Fashion,399300.0,459800.0,4,4,4.0,2.0,Approved,False,459800.0,459800.0,60500.0,14,0
948719,580896,108016.0,Friend,Beauty Fashion,439200.0,505800.0,5,5,5.0,2.0,Approved,False,505800.0,505800.0,66600.0,1,0
980149,580896,108016.0,Friend,Beauty Fashion,483100.0,556300.0,6,6,6.0,2.0,Approved,False,556300.0,556300.0,73200.0,24,0
350393,274227,108016.0,Friend,Hospitality,500000.0,586000.0,2,1,1.0,6.0,Approved,False,586000.0,586000.0,86000.0,30,0
381150,274227,108016.0,Friend,Hospitality,750000.0,856300.0,3,2,2.0,6.0,Approved,False,856300.0,856300.0,106300.0,19,0
406157,274227,108016.0,Friend,Hospitality,783400.0,894400.0,4,3,3.0,6.0,Approved,False,894400.0,894400.0,111000.0,13,0
431236,274227,108016.0,Friend,Hospitality,814700.0,921900.0,5,4,4.0,6.0,Approved,False,921900.0,921900.0,107200.0,18,0
454533,274227,108016.0,Friend,Hospitality,845900.0,957200.0,6,5,5.0,6.0,Approved,False,957200.0,957200.0,111300.0,10,0
477026,274227,108016.0,Friend,Hospitality,876900.0,983500.0,7,6,6.0,6.0,Approved,False,983500.0,983500.0,106600.0,23,0
509666,274227,108016.0,Friend,Hospitality,903200.0,1013000.0,8,7,7.0,6.0,Approved,False,1013000.0,1013000.0,109800.0,13,0
538675,274227,108016.0,Friend,Hospitality,930300.0,1049800.0,9,8,8.0,6.0,Approved,False,1049800.0,1049800.0,119500.0,20,0
564897,274227,108016.0,Friend,Hospitality,957500.0,1080500.0,10,9,9.0,6.0,Approved,False,1080500.0,1080500.0,123000.0,8,0
592301,274227,108016.0,Friend,Hospitality,1005400.0,1134500.0,11,10,10.0,6.0,Approved,False,1134500.0,1134500.0,129100.0,6,0
623906,274227,108016.0,Friend,Hospitality,1035600.0,1168500.0,12,11,11.0,6.0,Approved,False,1168500.0,1168500.0,132900.0,25,0
654696,274227,108016.0,Friend,Hospitality,1035600.0,1168500.0,13,12,12.0,6.0,Approved,False,1168500.0,1168500.0,132900.0,12,0
668600,274227,108016.0,Friend,Hospitality,1088500.0,1228100.0,14,13,13.0,6.0,Approved,False,1228100.0,1228100.0,139600.0,9,0
684583,274227,108016.0,Friend,Hospitality,1497300.0,1688800.0,15,14,14.0,6.0,Approved,False,1688800.0,1688800.0,191500.0,20,0
706494,274227,108016.0,Friend,Hospitality,2243100.0,2529200.0,16,15,15.0,6.0,Approved,False,2529200.0,2529200.0,286100.0,24,0
732354,274227,108016.0,Friend,Hospitality,2305000.0,2599000.0,17,16,16.0,6.0,Approved,False,2599000.0,2599000.0,294000.0,20,0
757363,274227,108016.0,Friend,Hospitality,2366600.0,2668400.0,18,17,17.0,6.0,Approved,False,2668400.0,2668400.0,301800.0,20,0
780348,274227,108016.0,Friend,Hospitality,2427700.0,2742200.0,19,18,18.0,6.0,Approved,False,2742200.0,2742200.0,314500.0,24,0
807967,274227,108016.0,Friend,Hospitality,2472300.0,2767500.0,20,19,19.0,6.0,Approved,False,2767500.0,2767500.0,295200.0,15,0
825645,274227,108016.0,Friend,Hospitality,2505000.0,2804000.0,21,20,20.0,6.0,Approved,False,2804000.0,2804000.0,299000.0,16,0
848308,274227,108016.0,Friend,Hospitality,2545000.0,2848800.0,22,21,21.0,6.0,Approved,False,2848800.0,2848800.0,303800.0,19,0
870875,274227,108016.0,Friend,Hospitality,2585600.0,2894200.0,23,22,22.0,6.0,Approved,False,2894200.0,2894200.0,308600.0,15,0
889796,274227,108016.0,Friend,Hospitality,2621700.0,2934600.0,24,23,23.0,6.0,Approved,False,2934600.0,2934600.0,312900.0,19,0
916846,274227,108016.0,Friend,Hospitality,2752800.0,3165100.0,25,24,24.0,6.0,Approved,False,3165100.0,3165100.0,412300.0,17,0
935775,274227,108016.0,Friend,Hospitality,2853600.0,3251900.0,26,25,25.0,6.0,Approved,False,3251900.0,3251900.0,398300.0,28,0
963730,274227,108016.0,Friend,Hospitality,2996300.0,3444900.0,27,26,26.0,6.0,Approved,False,3444900.0,3444900.0,448600.0,28,0
488353,369708,131449.0,Friend,Other,200000.0,222300.0,1,1,1.0,4.0,Approved,False,222300.0,222300.0,22300.0,28,0
524923,369708,131449.0,Friend,Other,269900.0,302000.0,2,2,2.0,4.0,Approved,False,302000.0,302000.0,32100.0,28,0
555235,369708,131449.0,Friend,Other,296900.0,332300.0,3,3,3.0,4.0,Approved,False,332300.0,332300.0,35400.0,0,0
585488,369708,131449.0,Friend,Other,340000.0,380500.0,4,4,4.0,4.0,Approved,False,380500.0,380500.0,40500.0,0,0
617666,369708,131449.0,Friend,Other,391000.0,437500.0,5,5,5.0,4.0,Approved,False,437500.0,437500.0,46500.0,0,0
648872,369708,131449.0,Friend,Other,391000.0,437500.0,6,6,6.0,4.0,Approved,False,437500.0,437500.0,46500.0,0,0
681590,369708,131449.0,Friend,Other,391000.0,437500.0,7,7,7.0,4.0,Approved,False,437500.0,437500.0,46500.0,0,0
711447,369708,131449.0,Friend,Other,391000.0,437500.0,8,8,8.0,4.0,Approved,False,437500.0,437500.0,46500.0,0,0
745377,369708,131449.0,Friend,Other,391000.0,437500.0,9,9,9.0,4.0,Approved,False,437500.0,437500.0,46500.0,0,0
777196,369708,131449.0,Friend,Other,391000.0,438400.0,10,10,10.0,4.0,Approved,False,438400.0,438400.0,47400.0,0,0
811780,369708,131449.0,Friend,Other,391000.0,438400.0,11,11,11.0,4.0,Approved,False,438400.0,438400.0,47400.0,0,0
844671,369708,131449.0,Friend,Other,391000.0,438400.0,12,12,12.0,4.0,Approved,False,438400.0,438400.0,47400.0,0,0
879817,369708,131449.0,Friend,Other,391000.0,438400.0,13,13,13.0,4.0,Approved,False,438400.0,438400.0,47400.0,0,0
907296,369708,131449.0,Friend,Other,391000.0,438400.0,14,14,14.0,4.0,Approved,False,438400.0,438400.0,47400.0,0,0
938719,369708,131449.0,Friend,Other,391000.0,438400.0,15,15,15.0,4.0,Approved,False,438400.0,438400.0,47400.0,0,0
968048,369708,131449.0,Friend,Other,391000.0,438400.0,16,16,16.0,4.0,Approved,False,438400.0,438400.0,47400.0,0,0
122825,119621,108019.0,Facebook,Food Staple Goods,300000.0,340700.0,1,1,1.0,2.0,Approved,False,340700.0,340700.0,40700.0,23,0
140893,119621,108019.0,Facebook,Food Staple Goods,330000.0,374800.0,2,2,2.0,2.0,Approved,True,60000.0,374800.0,44800.0,24,1
163873,119621,108019.0,Facebook,Food Staple Goods,363000.0,414400.0,3,3,3.0,2.0,Approved,False,414400.0,414400.0,51400.0,20,0
191856,119621,108019.0,Facebook,Food Staple Goods,399300.0,455900.0,4,4,4.0,2.0,Approved,False,455900.0,455900.0,56600.0,24,0
225998,119621,108019.0,Facebook,Food Staple Goods,439200.0,501400.0,5,5,5.0,2.0,Approved,False,501400.0,501400.0,62200.0,23,0
269240,119621,108019.0,Facebook,Food Staple Goods,483100.0,551600.0,6,6,6.0,2.0,Approved,False,551600.0,551600.0,68500.0,15,0
307167,119621,108019.0,Facebook,Food Staple Goods,531400.0,606700.0,7,7,7.0,2.0,Approved,False,606700.0,606700.0,75300.0,14,0
337403,119621,108019.0,Facebook,Food Staple Goods,584500.0,667300.0,8,8,8.0,2.0,Approved,False,667300.0,667300.0,82800.0,21,0
367640,119621,108019.0,Facebook,Food Staple Goods,643000.0,734100.0,9,9,9.0,2.0,Approved,False,734100.0,734100.0,91100.0,21,0
400079,119621,108019.0,Facebook,Food Staple Goods,707300.0,807500.0,10,10,10.0,2.0,Approved,False,807500.0,807500.0,100200.0,22,0
434686,119621,108019.0,Facebook,Food Staple Goods,778000.0,888200.0,11,11,11.0,2.0,Approved,False,888200.0,888200.0,110200.0,20,0
471680,119621,108019.0,Facebook,Food Staple Goods,700000.0,799200.0,12,12,12.0,2.0,Approved,False,799200.0,799200.0,99200.0,18,0
504534,119621,108019.0,Facebook,Food Staple Goods,700000.0,799200.0,13,13,13.0,2.0,Approved,False,799200.0,799200.0,99200.0,18,0
534642,119621,108019.0,Facebook,Food Staple Goods,700000.0,804500.0,14,14,14.0,2.0,Approved,False,804500.0,804500.0,104500.0,20,0
565165,119621,108019.0,Facebook,Food Staple Goods,842200.0,967700.0,15,15,15.0,2.0,Approved,False,967700.0,967700.0,125500.0,17,0
594020,119621,108019.0,Facebook,Food Staple Goods,700000.0,804500.0,16,16,16.0,2.0,Approved,False,804500.0,804500.0,104500.0,22,0
625180,119621,108019.0,Facebook,Food Staple Goods,500000.0,574700.0,17,17,17.0,2.0,Approved,False,574700.0,574700.0,74700.0,24,0
657997,119621,108019.0,Facebook,Food Staple Goods,50000.0,57500.0,18,18,18.0,2.0,Approved,False,57500.0,57500.0,7500.0,20,0
830345,119621,137985.0,Facebook,Food Staple Goods,983100.0,1131300.0,20,19,19.0,2.0,Approved,False,1131300.0,1131300.0,148200.0,15,0
854812,119621,137985.0,Facebook,Food Staple Goods,1064700.0,1203400.0,21,20,20.0,2.0,Approved,False,1203400.0,1203400.0,138700.0,23,0
884961,119621,137985.0,Facebook,Food Staple Goods,1171200.0,1323700.0,22,21,21.0,2.0,Approved,False,1323700.0,1323700.0,152500.0,20,0
911343,119621,137985.0,Facebook,Food Staple Goods,1288300.0,1455900.0,23,22,22.0,2.0,Approved,False,1455900.0,1455900.0,167600.0,16,0
939579,119621,137985.0,Facebook,Food Staple Goods,1417100.0,1673200.0,24,23,23.0,2.0,Approved,False,1673200.0,1673200.0,256100.0,14,0
967853,119621,137985.0,Facebook,Food Staple Goods,1417100.0,1673200.0,25,24,24.0,2.0,Approved,False,1673200.0,1673200.0,256100.0,16,0
527643,391366,279289.0,Friend,Beauty Fashion,200000.0,223800.0,1,1,1.0,2.0,Approved,False,223800.0,223800.0,23800.0,28,0
559153,391366,306028.0,Friend,Beauty Fashion,220000.0,246200.0,2,2,2.0,2.0,Approved,False,246200.0,246200.0,26200.0,14,0
585853,391366,306028.0,Friend,Beauty Fashion,242000.0,270800.0,3,3,3.0,2.0,Approved,False,270800.0,270800.0,28800.0,0,0
619657,391366,306028.0,Friend,Beauty Fashion,266200.0,297900.0,4,4,4.0,2.0,Approved,False,297900.0,297900.0,31700.0,0,0
653007,391366,279289.0,Friend,Beauty Fashion,292800.0,327700.0,5,5,5.0,2.0,Approved,False,327700.0,327700.0,34900.0,12,0
684158,391366,279289.0,Friend,Beauty Fashion,322100.0,360400.0,6,6,6.0,2.0,Approved,False,360400.0,360400.0,38300.0,17,0
714918,391366,279289.0,Friend,Beauty Fashion,354300.0,396400.0,7,7,7.0,2.0,Approved,False,396400.0,396400.0,42100.0,14,0
744833,391366,279289.0,Friend,Beauty Fashion,389700.0,436100.0,8,8,8.0,2.0,Approved,False,436100.0,436100.0,46400.0,6,0
775869,391366,279289.0,Friend,Beauty Fashion,428700.0,480600.0,9,9,9.0,2.0,Approved,False,480600.0,480600.0,51900.0,14,0
810138,391366,279289.0,Friend,Beauty Fashion,471600.0,528700.0,10,10,10.0,2.0,Approved,False,528700.0,528700.0,57100.0,5,0
838418,391366,279289.0,Friend,Beauty Fashion,516300.0,578800.0,11,11,11.0,2.0,Approved,False,578800.0,578800.0,62500.0,13,0
872728,391366,279289.0,Friend,Beauty Fashion,567900.0,636600.0,12,12,12.0,2.0,Approved,False,636600.0,636600.0,68700.0,17,0
893050,391366,279289.0,Friend,Beauty Fashion,615000.0,689400.0,13,13,13.0,2.0,Approved,False,689400.0,689400.0,74400.0,21,0
917871,391366,279289.0,Friend,Beauty Fashion,674900.0,756500.0,14,14,14.0,2.0,Approved,False,756500.0,756500.0,81600.0,0,0
947341,391366,279289.0,Friend,Beauty Fashion,742400.0,832000.0,15,15,15.0,2.0,Approved,False,832000.0,832000.0,89600.0,1,0
978693,391366,279289.0,Friend,Beauty Fashion,816600.0,915100.0,16,16,16.0,2.0,Approved,False,915100.0,915100.0,98500.0,22,0
83450,82289,12812.0,Friend,Drugshop,300000.0,340700.0,1,1,1.0,1.0,Approved,False,340700.0,340700.0,40700.0,22,0
92365,82289,12812.0,Friend,Drugshop,313400.0,346400.0,2,2,2.0,1.0,Approved,False,346400.0,346400.0,33000.0,12,0
109806,82289,12812.0,Friend,Drugshop,344700.0,381100.0,3,3,3.0,1.0,Approved,False,381100.0,381100.0,36400.0,9,0
128099,82289,12812.0,Friend,Drugshop,379200.0,419200.0,4,4,4.0,1.0,Approved,True,0.0,419200.0,40000.0,0,1
152304,82289,137994.0,Friend,Drugshop,417100.0,473700.0,5,5,5.0,1.0,Approved,False,473700.0,473700.0,56600.0,15,0
178614,82289,137994.0,Friend,Drugshop,458800.0,514600.0,6,6,6.0,1.0,Approved,False,514600.0,514600.0,55800.0,10,0
212708,82289,137994.0,Friend,Drugshop,504700.0,566000.0,7,7,7.0,1.0,Approved,False,566000.0,566000.0,61300.0,0,0
251683,82289,137994.0,Friend,Drugshop,555200.0,622700.0,8,8,8.0,1.0,Approved,False,622700.0,622700.0,67500.0,3,0
294441,82289,245779.0,Friend,Drugshop,610700.0,678800.0,9,9,9.0,1.0,Approved,False,678800.0,678800.0,68100.0,19,0
327868,82289,245779.0,Friend,Drugshop,671800.0,746700.0,10,10,10.0,1.0,Approved,False,746700.0,746700.0,74900.0,6,0
349518,82289,245779.0,Friend,Drugshop,727600.0,808700.0,11,11,11.0,1.0,Approved,False,808700.0,808700.0,81100.0,6,0
377173,82289,245779.0,Friend,Drugshop,742200.0,824900.0,12,12,12.0,1.0,Approved,False,824900.0,824900.0,82700.0,8,0
417216,82289,245779.0,Friend,Drugshop,757000.0,841300.0,13,13,13.0,1.0,Approved,False,841300.0,841300.0,84300.0,10,0
455572,82289,245779.0,Friend,Drugshop,772100.0,858100.0,14,14,14.0,1.0,Approved,False,858100.0,858100.0,86000.0,10,0
494971,82289,245779.0,Friend,Drugshop,787500.0,875300.0,15,15,15.0,1.0,Approved,False,875300.0,875300.0,87800.0,11,0
523170,82289,245779.0,Friend,Drugshop,803200.0,898400.0,16,16,16.0,1.0,Approved,False,898400.0,898400.0,95200.0,13,0
554607,82289,245779.0,Friend,Drugshop,819300.0,916400.0,17,17,17.0,1.0,Approved,False,916400.0,916400.0,97100.0,6,0
581666,82289,245779.0,Friend,Drugshop,835700.0,934800.0,18,18,18.0,1.0,Approved,False,934800.0,934800.0,99100.0,12,0
609818,82289,245779.0,Friend,Drugshop,852000.0,952900.0,19,19,19.0,1.0,Approved,False,952900.0,952900.0,100900.0,13,0
640590,82289,245779.0,Friend,Drugshop,869000.0,971900.0,20,20,20.0,1.0,Approved,False,971900.0,971900.0,102900.0,6,0
672999,82289,245779.0,Friend,Drugshop,895100.0,1001100.0,21,21,21.0,1.0,Approved,False,1001100.0,1001100.0,106000.0,5,0
700561,82289,245779.0,Friend,Drugshop,921300.0,1030300.0,22,22,22.0,1.0,Approved,False,1030300.0,1030300.0,109000.0,8,0
724245,82289,245779.0,Friend,Drugshop,937700.0,1048700.0,23,23,23.0,1.0,Approved,False,1048700.0,1048700.0,111000.0,9,0
751133,82289,245779.0,Friend,Drugshop,954900.0,1067900.0,24,24,24.0,1.0,Approved,False,1067900.0,1067900.0,113000.0,12,0
772240,82289,245779.0,Friend,Drugshop,968900.0,1085400.0,25,25,25.0,1.0,Approved,False,1085400.0,1085400.0,116500.0,6,0
799882,82289,245779.0,Friend,Drugshop,1200000.0,1344000.0,26,26,26.0,1.0,Approved,False,1344000.0,1344000.0,144000.0,6,0
833725,82289,245779.0,Friend,Drugshop,1400000.0,1567800.0,27,27,27.0,1.0,Approved,False,1567800.0,1567800.0,167800.0,9,0
860229,82289,245779.0,Friend,Drugshop,1524700.0,1707300.0,28,28,28.0,1.0,Approved,False,1707300.0,1707300.0,182600.0,8,0
887618,82289,245779.0,Friend,Drugshop,1554400.0,1740500.0,29,29,29.0,1.0,Approved,False,1740500.0,1740500.0,186100.0,4,0
911571,82289,245779.0,Friend,Drugshop,1750000.0,1959300.0,30,30,30.0,1.0,Approved,False,1959300.0,1959300.0,209300.0,14,0
937444,82289,245779.0,Friend,Drugshop,1784100.0,1997500.0,31,31,31.0,1.0,Approved,False,1997500.0,1997500.0,213400.0,9,0
960754,82289,245779.0,Friend,Drugshop,1815900.0,2033000.0,32,32,32.0,1.0,Approved,False,2033000.0,2033000.0,217100.0,15,0
822791,577902,131449.0,Friend,Phones Electronics,306000.0,343000.0,1,1,1.0,1.0,Approved,False,343000.0,343000.0,37000.0,30,0
856020,577902,131449.0,Friend,Phones Electronics,336600.0,377300.0,2,2,2.0,1.0,Approved,False,377300.0,377300.0,40700.0,27,0
886375,577902,131449.0,Friend,Phones Electronics,370300.0,415200.0,3,3,3.0,1.0,Approved,False,415200.0,415200.0,44900.0,18,0
912912,577902,131449.0,Friend,Phones Electronics,407300.0,456600.0,4,4,4.0,1.0,Approved,False,456600.0,456600.0,49300.0,15,0
939334,577902,131449.0,Friend,Phones Electronics,448000.0,502200.0,5,5,5.0,1.0,Approved,False,502200.0,502200.0,54200.0,8,0
967946,577902,131449.0,Friend,Phones Electronics,492800.0,552500.0,6,6,6.0,1.0,Approved,False,552500.0,552500.0,59700.0,30,0
366115,286421,245783.0,Friend,Phones Electronics,230000.0,255600.0,1,1,1.0,2.0,Approved,False,255600.0,255600.0,25600.0,15,0
384962,286421,245783.0,Friend,Phones Electronics,244400.0,271600.0,2,2,2.0,2.0,Approved,False,271600.0,271600.0,27200.0,3,0
417247,286421,245783.0,Friend,Phones Electronics,268800.0,298800.0,3,3,3.0,2.0,Approved,False,298800.0,298800.0,30000.0,27,0
457911,286421,245783.0,Friend,Phones Electronics,295700.0,328700.0,4,4,4.0,2.0,Approved,False,328700.0,328700.0,33000.0,0,0
489966,286421,245783.0,Friend,Phones Electronics,325300.0,361500.0,5,5,5.0,2.0,Approved,False,361500.0,361500.0,36200.0,6,0
522757,286421,245783.0,Friend,Phones Electronics,310000.0,346900.0,6,6,6.0,2.0,Approved,False,346900.0,346900.0,36900.0,23,0
552372,286421,245783.0,Friend,Phones Electronics,270000.0,302100.0,7,7,7.0,2.0,Approved,False,302100.0,302100.0,32100.0,0,0
579663,286421,245783.0,Friend,Phones Electronics,220000.0,246200.0,8,8,8.0,2.0,Approved,False,246200.0,246200.0,26200.0,0,0
608409,286421,137994.0,Friend,Phones Electronics,270000.0,302100.0,9,9,9.0,2.0,Approved,False,302100.0,302100.0,32100.0,0,0
640731,286421,137994.0,Friend,Phones Electronics,270000.0,302100.0,10,10,10.0,2.0,Approved,False,302100.0,302100.0,32100.0,0,0
673197,286421,137994.0,Friend,Phones Electronics,100000.0,111900.0,11,11,11.0,2.0,Approved,False,111900.0,111900.0,11900.0,0,0
702722,286421,137994.0,Friend,Phones Electronics,85000.0,95100.0,12,12,12.0,2.0,Approved,False,95100.0,95100.0,10100.0,0,0
733400,286421,137994.0,Friend,Phones Electronics,40000.0,44800.0,13,13,13.0,2.0,Approved,False,44800.0,44800.0,4800.0,0,0
773297,286421,260478.0,Friend,Phones Electronics,80000.0,89700.0,14,14,14.0,2.0,Approved,False,89700.0,89700.0,9700.0,0,0
805453,286421,260478.0,Friend,Phones Electronics,250000.0,280300.0,15,15,15.0,2.0,Approved,False,280300.0,280300.0,30300.0,0,0
838433,286421,260478.0,Friend,Phones Electronics,230000.0,257900.0,16,16,16.0,2.0,Approved,False,257900.0,257900.0,27900.0,0,0
871964,286421,260478.0,Friend,Phones Electronics,230000.0,257900.0,17,17,17.0,2.0,Approved,False,257900.0,257900.0,27900.0,0,0
899728,286421,260478.0,Friend,Phones Electronics,350000.0,392400.0,18,18,18.0,2.0,Approved,False,392400.0,392400.0,42400.0,0,0
915452,286421,260478.0,Friend,Phones Electronics,500000.0,560500.0,19,19,19.0,2.0,Approved,False,560500.0,560500.0,60500.0,0,0
939796,286421,730701.0,Friend,Phones Electronics,800000.0,896500.0,20,20,20.0,2.0,Approved,False,896500.0,896500.0,96500.0,0,0
964768,286421,730701.0,Friend,Phones Electronics,800000.0,896500.0,21,21,21.0,2.0,Approved,False,896500.0,896500.0,96500.0,0,0
934690,656860,137991.0,Facebook,Phones Electronics,230000.0,257900.0,1,1,1.0,,Approved,False,257900.0,257900.0,27900.0,4,0
965331,656860,137991.0,Facebook,Phones Electronics,253000.0,283600.0,2,2,2.0,,Approved,False,283600.0,283600.0,30600.0,0,0
510778,382228,201650.0,Friend,Food Staple Goods,200000.0,222300.0,1,1,1.0,2.0,Approved,False,222300.0,222300.0,22300.0,27,0
542599,382228,201650.0,Friend,Food Staple Goods,320000.0,358100.0,2,2,2.0,2.0,Approved,False,358100.0,358100.0,38100.0,10,0
567752,382228,201650.0,Friend,Food Staple Goods,350300.0,392000.0,3,3,3.0,2.0,Approved,False,392000.0,392000.0,41700.0,0,0
596448,382228,108022.0,Friend,Food Staple Goods,385300.0,431100.0,4,4,4.0,2.0,Approved,False,431100.0,431100.0,45800.0,0,0
629309,382228,108022.0,Friend,Food Staple Goods,423800.0,474300.0,5,5,5.0,2.0,Approved,False,474300.0,474300.0,50500.0,0,0
658317,382228,108022.0,Friend,Food Staple Goods,466200.0,521700.0,6,6,6.0,2.0,Approved,False,521700.0,521700.0,55500.0,0,0
688482,382228,108022.0,Friend,Food Staple Goods,512800.0,573900.0,7,7,7.0,2.0,Approved,False,573900.0,573900.0,61100.0,0,0
714963,382228,108022.0,Friend,Food Staple Goods,562800.0,629800.0,8,8,8.0,2.0,Approved,False,629800.0,629800.0,67000.0,0,0
746700,382228,108022.0,Friend,Food Staple Goods,619100.0,692800.0,9,9,9.0,2.0,Approved,False,692800.0,692800.0,73700.0,0,0
774481,382228,108022.0,Friend,Food Staple Goods,679400.0,761600.0,10,10,10.0,2.0,Approved,False,761600.0,761600.0,82200.0,0,0
804325,382228,108022.0,Friend,Food Staple Goods,747300.0,837500.0,11,11,11.0,2.0,Approved,False,837500.0,837500.0,90200.0,0,0
836174,382228,108022.0,Friend,Food Staple Goods,822000.0,921100.0,12,12,12.0,2.0,Approved,False,921100.0,921100.0,99100.0,0,0
867677,382228,108022.0,Friend,Food Staple Goods,904200.0,1013000.0,13,13,13.0,2.0,Approved,False,1013000.0,1013000.0,108800.0,0,0
897795,382228,108022.0,Friend,Food Staple Goods,994600.0,1114200.0,14,14,14.0,2.0,Approved,False,1114200.0,1114200.0,119600.0,0,0
927061,382228,108022.0,Friend,Food Staple Goods,1094100.0,1225500.0,15,15,15.0,2.0,Approved,False,1225500.0,1225500.0,131400.0,0,0
957557,382228,108022.0,Friend,Food Staple Goods,1203500.0,1348000.0,16,16,16.0,2.0,Approved,False,1348000.0,1348000.0,144500.0,0,0
510778,382228,201650.0,Friend,Food Staple Goods,200000.0,222300.0,1,1,1.0,2.0,Approved,False,222300.0,222300.0,22300.0,27,0
542599,382228,201650.0,Friend,Food Staple Goods,320000.0,358100.0,2,2,2.0,2.0,Approved,False,358100.0,358100.0,38100.0,10,0
567752,382228,201650.0,Friend,Food Staple Goods,350300.0,392000.0,3,3,3.0,2.0,Approved,False,392000.0,392000.0,41700.0,0,0
596448,382228,108022.0,Friend,Food Staple Goods,385300.0,431100.0,4,4,4.0,2.0,Approved,False,431100.0,431100.0,45800.0,0,0
629309,382228,108022.0,Friend,Food Staple Goods,423800.0,474300.0,5,5,5.0,2.0,Approved,False,474300.0,474300.0,50500.0,0,0
658317,382228,108022.0,Friend,Food Staple Goods,466200.0,521700.0,6,6,6.0,2.0,Approved,False,521700.0,521700.0,55500.0,0,0
688482,382228,108022.0,Friend,Food Staple Goods,512800.0,573900.0,7,7,7.0,2.0,Approved,False,573900.0,573900.0,61100.0,0,0
714963,382228,108022.0,Friend,Food Staple Goods,562800.0,629800.0,8,8,8.0,2.0,Approved,False,629800.0,629800.0,67000.0,0,0
746700,382228,108022.0,Friend,Food Staple Goods,619100.0,692800.0,9,9,9.0,2.0,Approved,False,692800.0,692800.0,73700.0,0,0
774481,382228,108022.0,Friend,Food Staple Goods,679400.0,761600.0,10,10,10.0,2.0,Approved,False,761600.0,761600.0,82200.0,0,0
804325,382228,108022.0,Friend,Food Staple Goods,747300.0,837500.0,11,11,11.0,2.0,Approved,False,837500.0,837500.0,90200.0,0,0
836174,382228,108022.0,Friend,Food Staple Goods,822000.0,921100.0,12,12,12.0,2.0,Approved,False,921100.0,921100.0,99100.0,0,0
867677,382228,108022.0,Friend,Food Staple Goods,904200.0,1013000.0,13,13,13.0,2.0,Approved,False,1013000.0,1013000.0,108800.0,0,0
897795,382228,108022.0,Friend,Food Staple Goods,994600.0,1114200.0,14,14,14.0,2.0,Approved,False,1114200.0,1114200.0,119600.0,0,0
927061,382228,108022.0,Friend,Food Staple Goods,1094100.0,1225500.0,15,15,15.0,2.0,Approved,False,1225500.0,1225500.0,131400.0,0,0
957557,382228,108022.0,Friend,Food Staple Goods,1203500.0,1348000.0,16,16,16.0,2.0,Approved,False,1348000.0,1348000.0,144500.0,0,0
985747,382228,108022.0,Friend,Food Staple Goods,1323800.0,1482500.0,17,17,17.0,2.0,Approved,False,1482500.0,1482500.0,158700.0,0,0
851890,598673,398449.0,Friend,Beauty Fashion,500000.0,560500.0,1,1,1.0,20.0,Approved,False,560500.0,560500.0,60500.0,0,0
853127,598673,131449.0,Friend,Beauty Fashion,1000000.0,1120300.0,2,2,2.0,20.0,Approved,False,1120300.0,1120300.0,120300.0,0,0
879618,598673,131449.0,Friend,Beauty Fashion,1200000.0,1344000.0,3,3,3.0,20.0,Approved,False,1344000.0,1344000.0,144000.0,0,0
884244,598673,131449.0,Friend,Beauty Fashion,1204500.0,1349100.0,4,4,4.0,20.0,Approved,True,0.0,1349100.0,144600.0,0,1
911601,598673,131449.0,Friend,Beauty Fashion,1325000.0,1497300.0,5,5,5.0,20.0,Approved,False,1497300.0,1497300.0,172300.0,0,0
940677,598673,131449.0,Friend,Beauty Fashion,1600000.0,1807800.0,6,6,6.0,20.0,Approved,False,1807800.0,1807800.0,207800.0,0,0
968661,598673,131449.0,Friend,Beauty Fashion,1680000.0,1898100.0,7,7,7.0,20.0,Approved,True,0.0,1898100.0,218100.0,0,1
596872,427745,137985.0,Facebook,Beauty Fashion,200000.0,223800.0,1,1,1.0,2.0,Approved,False,223800.0,223800.0,23800.0,23,0
