loan_id,principal,total_owing_at_issue,application_number,applying_for_loan_number,loan_number,employee_count,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd,acquisition_channel,sector,applying_for_loan_number,approval_status,paid_late,repayment_duration_days,Target
879711,370400.0,419000.0,9,6,6.0,1.0,419000.0,419000.0,48600.0,Facebook,Beauty Fashion,6,Approved,False,0.0,0
906843,407400.0,460800.0,10,7,7.0,1.0,460800.0,460800.0,53400.0,Facebook,Beauty Fashion,7,Approved,False,0.0,0
937327,448100.0,506900.0,11,8,8.0,1.0,506900.0,506900.0,58800.0,Facebook,Beauty Fashion,8,Approved,False,0.0,0
967430,492900.0,557600.0,12,9,9.0,1.0,557600.0,557600.0,64700.0,Facebook,Beauty Fashion,9,Approved,False,0.0,0
928640,276000.0,317800.0,1,1,1.0,,317800.0,317800.0,41800.0,Facebook,Mobile Money Airtime,1,Approved,False,23.0,0
957444,303600.0,340400.0,2,2,2.0,,340400.0,340400.0,36800.0,Facebook,Mobile Money Airtime,2,Approved,False,29.0,0
92384,350000.0,397500.0,1,1,1.0,3.0,397500.0,397500.0,47500.0,Friend,Wholesale,1,Approved,False,29.0,0
111166,560000.0,636000.0,2,2,2.0,3.0,636000.0,636000.0,76000.0,Friend,Wholesale,2,Approved,False,25.0,0
128233,887300.0,1007600.0,3,3,3.0,3.0,1007600.0,1007600.0,120300.0,Friend,Wholesale,3,Approved,False,0.0,0
145829,1419700.0,1598100.0,4,4,4.0,3.0,1598100.0,1598100.0,178400.0,Friend,Wholesale,4,Approved,False,0.0,0
168189,2000000.0,2263200.0,5,5,5.0,3.0,2263200.0,2263200.0,263200.0,Friend,Wholesale,5,Approved,False,0.0,0
198387,2200000.0,2489500.0,6,6,6.0,3.0,2489500.0,2489500.0,289500.0,Friend,Wholesale,6,Approved,False,0.0,0
234323,2420000.0,2689600.0,7,7,7.0,3.0,2689600.0,2689600.0,269600.0,Friend,Wholesale,7,Approved,False,0.0,0
279427,1000000.0,1111400.0,8,8,8.0,3.0,0.0,1111400.0,111400.0,Friend,Wholesale,8,Approved,True,9.0,1
505181,1030000.0,,9,9,,3.0,,,,Friend,Wholesale,9,Declined,False,412.0,0
518547,1030000.0,,10,9,,3.0,,,,Friend,Wholesale,9,Expired,False,412.0,0
837530,500000.0,591000.0,11,9,9.0,3.0,591000.0,591000.0,91000.0,Friend,Wholesale,9,Approved,False,16.0,0
870181,685400.0,775300.0,12,10,10.0,3.0,775300.0,775300.0,89900.0,Friend,Wholesale,10,Approved,False,13.0,0
886348,730800.0,826400.0,13,11,11.0,3.0,826400.0,826400.0,95600.0,Friend,Wholesale,11,Approved,False,18.0,0
912821,803900.0,909000.0,14,12,12.0,3.0,909000.0,909000.0,105100.0,Friend,Wholesale,12,Approved,False,0.0,0
943741,884300.0,999700.0,15,13,13.0,3.0,999700.0,999700.0,115400.0,Friend,Wholesale,13,Approved,False,0.0,0
974174,972700.0,1089700.0,16,14,14.0,3.0,1089700.0,1089700.0,117000.0,Friend,Wholesale,14,Approved,False,0.0,0
735630,200000.0,229900.0,1,1,1.0,1.0,229900.0,229900.0,29900.0,Friend,Food Staple Goods,1,Approved,False,0.0,0
784871,220000.0,253300.0,2,2,2.0,1.0,253300.0,253300.0,33300.0,Friend,Food Staple Goods,2,Approved,False,0.0,0
819872,220000.0,253300.0,3,3,3.0,1.0,253300.0,253300.0,33300.0,Friend,Food Staple Goods,3,Approved,False,22.0,0
868845,242000.0,,4,4,,1.0,,,,Friend,Food Staple Goods,4,Cancelled,False,412.0,0
901212,220000.0,253300.0,5,4,4.0,1.0,253300.0,253300.0,33300.0,Friend,Food Staple Goods,4,Approved,False,14.0,0
927259,241400.0,273000.0,6,5,5.0,1.0,273000.0,273000.0,31600.0,Friend,Food Staple Goods,5,Approved,False,22.0,0
956222,265500.0,300300.0,7,6,6.0,1.0,300300.0,300300.0,34800.0,Friend,Food Staple Goods,6,Approved,False,0.0,0
86749,300000.0,340700.0,1,1,1.0,0.0,340700.0,340700.0,40700.0,Facebook,Mobile Money Airtime,1,Approved,False,0.0,0
99401,315000.0,357800.0,2,2,2.0,0.0,357800.0,357800.0,42800.0,Facebook,Mobile Money Airtime,2,Approved,False,0.0,0
117941,346500.0,390100.0,3,3,3.0,0.0,390100.0,390100.0,43600.0,Facebook,Mobile Money Airtime,3,Approved,False,2.0,0
131990,379300.0,423100.0,4,4,4.0,0.0,423100.0,423100.0,43800.0,Facebook,Mobile Money Airtime,4,Approved,False,0.0,0
149935,415200.0,463200.0,5,5,5.0,0.0,463200.0,463200.0,48000.0,Facebook,Mobile Money Airtime,5,Approved,False,1.0,0
172521,456700.0,507600.0,6,6,6.0,0.0,507600.0,507600.0,50900.0,Facebook,Mobile Money Airtime,6,Approved,False,0.0,0
204404,502400.0,558300.0,7,7,7.0,0.0,558300.0,558300.0,55900.0,Facebook,Mobile Money Airtime,7,Approved,False,1.0,0
239190,552600.0,614200.0,8,8,8.0,0.0,614200.0,614200.0,61600.0,Facebook,Mobile Money Airtime,8,Approved,False,2.0,0
278446,607900.0,675600.0,9,9,9.0,0.0,675600.0,675600.0,67700.0,Facebook,Mobile Money Airtime,9,Approved,False,2.0,0
311984,640000.0,711300.0,10,10,10.0,0.0,711300.0,711300.0,71300.0,Facebook,Mobile Money Airtime,10,Approved,False,0.0,0
340673,500000.0,555700.0,11,11,11.0,0.0,555700.0,555700.0,55700.0,Facebook,Mobile Money Airtime,11,Approved,False,0.0,0
369468,540000.0,600200.0,12,12,12.0,0.0,600200.0,600200.0,60200.0,Facebook,Mobile Money Airtime,12,Approved,False,6.0,0
399681,500000.0,555700.0,13,13,13.0,0.0,555700.0,555700.0,55700.0,Facebook,Mobile Money Airtime,13,Approved,False,12.0,0
433821,540000.0,600200.0,14,14,14.0,0.0,600200.0,600200.0,60200.0,Facebook,Mobile Money Airtime,14,Approved,False,16.0,0
470502,550000.0,611300.0,15,15,15.0,0.0,611300.0,611300.0,61300.0,Facebook,Mobile Money Airtime,15,Approved,False,16.0,0
504532,590000.0,655700.0,16,16,16.0,0.0,655700.0,655700.0,65700.0,Facebook,Mobile Money Airtime,16,Approved,False,14.0,0
533307,550000.0,,17,17,,0.0,,,,Facebook,Mobile Money Airtime,17,Declined,False,412.0,0
535542,550000.0,615500.0,18,17,17.0,0.0,615500.0,615500.0,65500.0,Facebook,Mobile Money Airtime,17,Approved,False,8.0,0
564969,580000.0,649000.0,19,18,18.0,0.0,649000.0,649000.0,69000.0,Facebook,Mobile Money Airtime,18,Approved,False,6.0,0
592348,580000.0,649000.0,20,19,19.0,0.0,649000.0,649000.0,69000.0,Facebook,Mobile Money Airtime,19,Approved,False,0.0,0
623947,620000.0,693800.0,21,20,20.0,0.0,693800.0,693800.0,73800.0,Facebook,Mobile Money Airtime,20,Approved,False,0.0,0
654710,590000.0,660200.0,22,21,21.0,0.0,660200.0,660200.0,70200.0,Facebook,Mobile Money Airtime,21,Approved,False,0.0,0
686834,650000.0,727400.0,23,22,22.0,0.0,727400.0,727400.0,77400.0,Facebook,Mobile Money Airtime,22,Approved,False,0.0,0
717947,675000.0,755300.0,24,23,23.0,0.0,755300.0,755300.0,80300.0,Facebook,Mobile Money Airtime,23,Approved,False,4.0,0
750901,670000.0,749700.0,25,24,24.0,0.0,749700.0,749700.0,79700.0,Facebook,Mobile Money Airtime,24,Approved,False,5.0,0
780258,720000.0,807000.0,26,25,25.0,0.0,807000.0,807000.0,87000.0,Facebook,Mobile Money Airtime,25,Approved,False,0.0,0
811182,730000.0,818200.0,27,26,26.0,0.0,818200.0,818200.0,88200.0,Facebook,Mobile Money Airtime,26,Approved,False,4.0,0
842064,750000.0,840600.0,28,27,27.0,0.0,840600.0,840600.0,90600.0,Facebook,Mobile Money Airtime,27,Approved,False,0.0,0
873506,820000.0,918800.0,29,28,28.0,0.0,918800.0,918800.0,98800.0,Facebook,Mobile Money Airtime,28,Approved,False,0.0,0
900284,870000.0,974800.0,30,29,29.0,0.0,974800.0,974800.0,104800.0,Facebook,Mobile Money Airtime,29,Approved,False,0.0,0
930073,860000.0,963600.0,31,30,30.0,0.0,963600.0,963600.0,103600.0,Facebook,Mobile Money Airtime,30,Approved,False,0.0,0
959705,900000.0,1008400.0,32,31,31.0,0.0,1008400.0,1008400.0,108400.0,Facebook,Mobile Money Airtime,31,Approved,False,0.0,0
962714,400000.0,448400.0,1,1,1.0,,448400.0,448400.0,48400.0,Sales Team,Mobile Money Airtime,1,Approved,False,9.0,0
977412,532000.0,596400.0,2,2,2.0,,596400.0,596400.0,64400.0,Sales Team,Mobile Money Airtime,2,Approved,False,24.0,0
400777,260000.0,,1,1,,1.0,,,,Google,Phones Electronics,1,Cancelled,False,412.0,0
670701,300000.0,,2,1,,1.0,,,,Google,Phones Electronics,1,Expired,False,412.0,0
686004,200000.0,229900.0,3,1,1.0,1.0,229900.0,229900.0,29900.0,Google,Phones Electronics,1,Approved,False,10.0,0
707430,216000.0,241700.0,4,2,2.0,1.0,241700.0,241700.0,25700.0,Google,Phones Electronics,2,Approved,False,11.0,0
728678,232500.0,260100.0,5,3,3.0,1.0,260100.0,260100.0,27600.0,Google,Phones Electronics,3,Approved,False,0.0,0
760354,255800.0,286300.0,6,4,4.0,1.0,286300.0,286300.0,30500.0,Google,Phones Electronics,4,Approved,False,6.0,0
790446,281400.0,315500.0,7,5,5.0,1.0,315500.0,315500.0,34100.0,Google,Phones Electronics,5,Approved,False,11.0,0
824644,309500.0,347000.0,8,6,6.0,1.0,347000.0,347000.0,37500.0,Google,Phones Electronics,6,Approved,False,10.0,0
852790,310000.0,347500.0,9,7,7.0,1.0,347500.0,347500.0,37500.0,Google,Phones Electronics,7,Approved,False,1.0,0
857306,344400.0,386100.0,10,8,8.0,1.0,386100.0,386100.0,41700.0,Google,Phones Electronics,8,Approved,False,0.0,0
889524,330000.0,370000.0,11,9,9.0,1.0,370000.0,370000.0,40000.0,Google,Phones Electronics,9,Approved,False,10.0,0
905397,350000.0,392400.0,12,10,10.0,1.0,392400.0,392400.0,42400.0,Google,Phones Electronics,10,Approved,False,13.0,0
932022,447500.0,501600.0,13,11,11.0,1.0,501600.0,501600.0,54100.0,Google,Phones Electronics,11,Approved,False,13.0,0
978158,492200.0,551800.0,14,12,12.0,1.0,551800.0,551800.0,59600.0,Google,Phones Electronics,12,Approved,False,21.0,0
400777,260000.0,,1,1,,1.0,,,,Google,Phones Electronics,1,Cancelled,False,412.0,0
670701,300000.0,,2,1,,1.0,,,,Google,Phones Electronics,1,Expired,False,412.0,0
686004,200000.0,229900.0,3,1,1.0,1.0,229900.0,229900.0,29900.0,Google,Phones Electronics,1,Approved,False,10.0,0
707430,216000.0,241700.0,4,2,2.0,1.0,241700.0,241700.0,25700.0,Google,Phones Electronics,2,Approved,False,11.0,0
728678,232500.0,260100.0,5,3,3.0,1.0,260100.0,260100.0,27600.0,Google,Phones Electronics,3,Approved,False,0.0,0
760354,255800.0,286300.0,6,4,4.0,1.0,286300.0,286300.0,30500.0,Google,Phones Electronics,4,Approved,False,6.0,0
790446,281400.0,315500.0,7,5,5.0,1.0,315500.0,315500.0,34100.0,Google,Phones Electronics,5,Approved,False,11.0,0
824644,309500.0,347000.0,8,6,6.0,1.0,347000.0,347000.0,37500.0,Google,Phones Electronics,6,Approved,False,10.0,0
852790,310000.0,347500.0,9,7,7.0,1.0,347500.0,347500.0,37500.0,Google,Phones Electronics,7,Approved,False,1.0,0
857306,344400.0,386100.0,10,8,8.0,1.0,386100.0,386100.0,41700.0,Google,Phones Electronics,8,Approved,False,0.0,0
889524,330000.0,370000.0,11,9,9.0,1.0,370000.0,370000.0,40000.0,Google,Phones Electronics,9,Approved,False,10.0,0
905397,350000.0,392400.0,12,10,10.0,1.0,392400.0,392400.0,42400.0,Google,Phones Electronics,10,Approved,False,13.0,0
932022,447500.0,501600.0,13,11,11.0,1.0,501600.0,501600.0,54100.0,Google,Phones Electronics,11,Approved,False,13.0,0
978158,492200.0,551800.0,14,12,12.0,1.0,551800.0,551800.0,59600.0,Google,Phones Electronics,12,Approved,False,21.0,0
1000859,400000.0,448400.0,15,13,13.0,1.0,448400.0,448400.0,48400.0,Google,Phones Electronics,13,Approved,False,10.0,0
228975,260000.0,,1,1,,4.0,,,,Friend,Hospitality,1,Expired,False,412.0,0
869134,300000.0,345500.0,2,1,1.0,4.0,345500.0,345500.0,45500.0,Friend,Hospitality,1,Approved,False,23.0,0
893935,326700.0,376200.0,3,2,2.0,4.0,376200.0,376200.0,49500.0,Friend,Hospitality,2,Approved,False,0.0,0
912217,351700.0,405000.0,4,3,3.0,4.0,405000.0,405000.0,53300.0,Friend,Hospitality,3,Approved,False,0.0,0
943695,386900.0,445600.0,5,4,4.0,4.0,445600.0,445600.0,58700.0,Friend,Hospitality,4,Approved,False,0.0,0
973230,425600.0,490100.0,6,5,5.0,4.0,490100.0,490100.0,64500.0,Friend,Hospitality,5,Approved,False,0.0,0
890291,312000.0,368700.0,1,1,1.0,,368700.0,368700.0,56700.0,Radio / TV / Newspaper,Food Staple Goods,1,Approved,False,0.0,0
914833,343200.0,405700.0,2,2,2.0,,405700.0,405700.0,62500.0,Radio / TV / Newspaper,Food Staple Goods,2,Approved,False,0.0,0
945636,377500.0,446200.0,3,3,3.0,,446200.0,446200.0,68700.0,Radio / TV / Newspaper,Food Staple Goods,3,Approved,False,0.0,0
962299,402500.0,455300.0,4,4,4.0,,455300.0,455300.0,52800.0,Radio / TV / Newspaper,Food Staple Goods,4,Approved,False,0.0,0
204993,260000.0,,1,1,,2.0,,,,Friend,Food Staple Goods,1,Declined,False,412.0,0
206831,300000.0,,2,1,,2.0,,,,Friend,Food Staple Goods,1,Declined,False,412.0,0
226878,260000.0,,3,1,,2.0,,,,Friend,Food Staple Goods,1,Declined,False,412.0,0
432386,230000.0,,4,1,,2.0,,,,Friend,Food Staple Goods,1,Expired,False,412.0,0
484903,130000.0,148400.0,5,1,1.0,2.0,148400.0,148400.0,18400.0,Friend,Food Staple Goods,1,Approved,False,6.0,0
496064,132700.0,147500.0,6,2,2.0,2.0,147500.0,147500.0,14800.0,Friend,Food Staple Goods,2,Approved,False,27.0,0
525135,146000.0,163400.0,7,3,3.0,2.0,163400.0,163400.0,17400.0,Friend,Food Staple Goods,3,Approved,False,0.0,0
554818,160600.0,179800.0,8,4,4.0,2.0,179800.0,179800.0,19200.0,Friend,Food Staple Goods,4,Approved,False,0.0,0
585537,176700.0,197800.0,9,5,5.0,2.0,197800.0,197800.0,21100.0,Friend,Food Staple Goods,5,Approved,False,0.0,0
616995,194400.0,217500.0,10,6,6.0,2.0,217500.0,217500.0,23100.0,Friend,Food Staple Goods,6,Approved,False,0.0,0
649164,194400.0,217500.0,11,7,7.0,2.0,217500.0,217500.0,23100.0,Friend,Food Staple Goods,7,Approved,False,12.0,0
668112,208600.0,233500.0,12,8,8.0,2.0,233500.0,233500.0,24900.0,Friend,Food Staple Goods,8,Approved,False,9.0,0
688336,224600.0,251400.0,13,9,9.0,2.0,251400.0,251400.0,26800.0,Friend,Food Staple Goods,9,Approved,False,11.0,0
713242,224600.0,251400.0,14,10,10.0,2.0,251400.0,251400.0,26800.0,Friend,Food Staple Goods,10,Approved,False,0.0,0
745205,224600.0,251400.0,15,11,11.0,2.0,251400.0,251400.0,26800.0,Friend,Food Staple Goods,11,Approved,False,0.0,0
775845,224600.0,251800.0,16,12,12.0,2.0,251800.0,251800.0,27200.0,Friend,Food Staple Goods,12,Approved,False,0.0,0
807201,338200.0,379100.0,17,13,13.0,2.0,379100.0,379100.0,40900.0,Friend,Food Staple Goods,13,Approved,False,11.0,0
840818,372000.0,417000.0,18,14,14.0,2.0,417000.0,417000.0,45000.0,Friend,Food Staple Goods,14,Approved,False,19.0,0
867793,500000.0,560500.0,19,15,15.0,2.0,560500.0,560500.0,60500.0,Friend,Food Staple Goods,15,Approved,False,32.0,0
897585,550000.0,616600.0,20,16,16.0,2.0,616600.0,616600.0,66600.0,Friend,Food Staple Goods,16,Approved,False,25.0,0
924532,605000.0,684400.0,21,17,17.0,2.0,684400.0,684400.0,79400.0,Friend,Food Staple Goods,17,Approved,False,28.0,0
952793,665500.0,766200.0,22,18,18.0,2.0,766200.0,766200.0,100700.0,Friend,Food Staple Goods,18,Approved,False,27.0,0
983117,732000.0,842700.0,23,19,19.0,2.0,842700.0,842700.0,110700.0,Friend,Food Staple Goods,19,Approved,False,26.0,0
854159,456000.0,525100.0,1,1,1.0,0.0,525100.0,525100.0,69100.0,Friend,Beauty Fashion,1,Approved,False,30.0,0
896168,501600.0,577600.0,2,2,2.0,0.0,577600.0,577600.0,76000.0,Friend,Beauty Fashion,2,Approved,False,0.0,0
934447,551800.0,635400.0,3,3,3.0,0.0,635400.0,635400.0,83600.0,Friend,Beauty Fashion,3,Approved,False,0.0,0
965598,607000.0,692900.0,4,4,4.0,0.0,692900.0,692900.0,85900.0,Friend,Beauty Fashion,4,Approved,False,0.0,0
853573,260000.0,291500.0,1,1,1.0,4.0,291500.0,291500.0,31500.0,Friend,Beauty Fashion,1,Approved,False,30.0,0
885098,286000.0,320700.0,2,2,2.0,4.0,320700.0,320700.0,34700.0,Friend,Beauty Fashion,2,Approved,False,1.0,0
908492,313100.0,351000.0,3,3,3.0,4.0,150000.0,351000.0,37900.0,Friend,Beauty Fashion,3,Approved,True,7.0,1
951830,250000.0,287900.0,4,4,4.0,4.0,287900.0,287900.0,37900.0,Friend,Beauty Fashion,4,Approved,False,0.0,0
973260,269100.0,304400.0,5,5,5.0,4.0,304400.0,304400.0,35300.0,Friend,Beauty Fashion,5,Approved,False,0.0,0
956942,312000.0,359300.0,1,1,1.0,,359300.0,359300.0,47300.0,Friend,Beauty Fashion,1,Approved,False,25.0,0
340353,260000.0,,1,1,,1.0,,,,Facebook,Mobile Money Airtime,1,Expired,False,412.0,0
472115,230000.0,,2,1,,1.0,,,,Facebook,Mobile Money Airtime,1,Declined,False,412.0,0
480360,230000.0,,3,1,,1.0,,,,Facebook,Mobile Money Airtime,1,Declined,False,412.0,0
672998,230000.0,264400.0,4,1,1.0,1.0,264400.0,264400.0,34400.0,Facebook,Mobile Money Airtime,1,Approved,False,19.0,0
704235,253000.0,285700.0,5,2,2.0,1.0,285700.0,285700.0,32700.0,Facebook,Mobile Money Airtime,2,Approved,False,9.0,0
735160,278300.0,311400.0,6,3,3.0,1.0,311400.0,311400.0,33100.0,Facebook,Mobile Money Airtime,3,Approved,False,28.0,0
767696,280000.0,313900.0,7,4,4.0,1.0,313900.0,313900.0,33900.0,Facebook,Mobile Money Airtime,4,Approved,False,0.0,0
808030,336700.0,377400.0,8,5,5.0,1.0,377400.0,377400.0,40700.0,Facebook,Mobile Money Airtime,5,Approved,False,25.0,0
842667,370400.0,415300.0,9,6,6.0,1.0,415300.0,415300.0,44900.0,Facebook,Mobile Money Airtime,6,Approved,False,27.0,0
874733,407400.0,456800.0,10,7,7.0,1.0,456800.0,456800.0,49400.0,Facebook,Mobile Money Airtime,7,Approved,False,0.0,0
903787,448100.0,502300.0,11,8,8.0,1.0,502300.0,502300.0,54200.0,Facebook,Mobile Money Airtime,8,Approved,False,27.0,0
932956,492900.0,552600.0,12,9,9.0,1.0,552600.0,552600.0,59700.0,Facebook,Mobile Money Airtime,9,Approved,False,6.0,0
964489,542200.0,607800.0,13,10,10.0,1.0,607800.0,607800.0,65600.0,Facebook,Mobile Money Airtime,10,Approved,False,0.0,0
632303,230000.0,257400.0,1,1,1.0,6.0,257400.0,257400.0,27400.0,Friend,Beauty Fashion,1,Approved,False,23.0,0
657229,274200.0,306800.0,2,2,2.0,6.0,306800.0,306800.0,32600.0,Friend,Beauty Fashion,2,Approved,False,14.0,0
687762,310000.0,346900.0,3,3,3.0,6.0,346900.0,346900.0,36900.0,Friend,Beauty Fashion,3,Approved,False,13.0,0
716239,496000.0,555000.0,4,4,4.0,6.0,555000.0,555000.0,59000.0,Friend,Beauty Fashion,4,Approved,False,3.0,0
747480,793600.0,887800.0,5,5,5.0,6.0,887800.0,887800.0,94200.0,Friend,Beauty Fashion,5,Approved,False,1.0,0
785628,809500.0,907200.0,6,6,6.0,6.0,907200.0,907200.0,97700.0,Friend,Beauty Fashion,6,Approved,False,3.0,0
819725,890400.0,997600.0,7,7,7.0,6.0,997600.0,997600.0,107200.0,Friend,Beauty Fashion,7,Approved,False,1.0,0
853442,979400.0,1097200.0,8,8,8.0,6.0,1097200.0,1097200.0,117800.0,Friend,Beauty Fashion,8,Approved,False,0.0,0
880685,1072200.0,1201100.0,9,9,9.0,6.0,1201100.0,1201100.0,128900.0,Friend,Beauty Fashion,9,Approved,False,13.0,0
907953,1179400.0,1321000.0,10,10,10.0,6.0,1321000.0,1321000.0,141600.0,Friend,Beauty Fashion,10,Approved,False,0.0,0
938986,1297300.0,1452800.0,11,11,11.0,6.0,1452800.0,1452800.0,155500.0,Friend,Beauty Fashion,11,Approved,False,0.0,0
968305,1427000.0,1598000.0,12,12,12.0,6.0,1598000.0,1598000.0,171000.0,Friend,Beauty Fashion,12,Approved,False,0.0,0
717514,260000.0,,1,1,,1.0,,,,Friend,Beauty Fashion,1,Declined,False,412.0,0
738989,230000.0,264400.0,2,1,1.0,1.0,264400.0,264400.0,34400.0,Friend,Beauty Fashion,1,Approved,False,21.0,0
766419,252400.0,282900.0,3,2,2.0,1.0,282900.0,282900.0,30500.0,Friend,Beauty Fashion,2,Approved,False,8.0,0
801732,277600.0,311200.0,4,3,3.0,1.0,311200.0,311200.0,33600.0,Friend,Beauty Fashion,3,Approved,False,13.0,0
837866,305400.0,342400.0,5,4,4.0,1.0,342400.0,342400.0,37000.0,Friend,Beauty Fashion,4,Approved,False,2.0,0
864939,333500.0,373900.0,6,5,5.0,1.0,373900.0,373900.0,40400.0,Friend,Beauty Fashion,5,Approved,False,2.0,0
886236,361200.0,404900.0,7,6,6.0,1.0,404900.0,404900.0,43700.0,Friend,Beauty Fashion,6,Approved,False,0.0,0
902996,387700.0,434600.0,8,7,7.0,1.0,434600.0,434600.0,46900.0,Friend,Beauty Fashion,7,Approved,False,0.0,0
931053,426500.0,478100.0,9,8,8.0,1.0,478100.0,478100.0,51600.0,Friend,Beauty Fashion,8,Approved,False,0.0,0
954280,464500.0,520800.0,10,9,9.0,1.0,520800.0,520800.0,56300.0,Friend,Beauty Fashion,9,Approved,False,0.0,0
981896,511000.0,572800.0,11,10,10.0,1.0,572800.0,572800.0,61800.0,Friend,Beauty Fashion,10,Approved,False,0.0,0
850979,260000.0,307300.0,1,1,1.0,1.0,307300.0,307300.0,47300.0,Friend,Beauty Fashion,1,Approved,False,19.0,0
873859,280800.0,314800.0,2,2,2.0,1.0,314800.0,314800.0,34000.0,Friend,Beauty Fashion,2,Approved,False,12.0,0
887532,296200.0,332000.0,3,3,3.0,1.0,332000.0,332000.0,35800.0,Friend,Beauty Fashion,3,Approved,False,26.0,0
910834,325100.0,364500.0,4,4,4.0,1.0,364500.0,364500.0,39400.0,Friend,Beauty Fashion,4,Approved,False,28.0,0
940213,357600.0,400900.0,5,5,5.0,1.0,400900.0,400900.0,43300.0,Friend,Beauty Fashion,5,Approved,False,14.0,0
968005,320000.0,358700.0,6,6,6.0,1.0,358700.0,358700.0,38700.0,Friend,Beauty Fashion,6,Approved,False,7.0,0
976195,405200.0,454200.0,7,7,7.0,1.0,454200.0,454200.0,49000.0,Friend,Beauty Fashion,7,Approved,False,27.0,0
772192,260000.0,299400.0,1,1,1.0,1.0,299400.0,299400.0,39400.0,Other,Autoparts Hardware,1,Approved,False,9.0,0
793810,278100.0,311800.0,2,2,2.0,1.0,311800.0,311800.0,33700.0,Other,Autoparts Hardware,2,Approved,False,0.0,0
814327,299400.0,335600.0,3,3,3.0,1.0,335600.0,335600.0,36200.0,Other,Autoparts Hardware,3,Approved,False,0.0,0
840378,326100.0,365600.0,4,4,4.0,1.0,365600.0,365600.0,39500.0,Other,Autoparts Hardware,4,Approved,False,0.0,0
863118,352100.0,394700.0,5,5,5.0,1.0,394700.0,394700.0,42600.0,Other,Autoparts Hardware,5,Approved,False,0.0,0
890108,385500.0,432100.0,6,6,6.0,1.0,432100.0,432100.0,46600.0,Other,Autoparts Hardware,6,Approved,False,0.0,0
917465,424000.0,475300.0,7,7,7.0,1.0,475300.0,475300.0,51300.0,Other,Autoparts Hardware,7,Approved,False,0.0,0
946965,466400.0,522900.0,8,8,8.0,1.0,522900.0,522900.0,56500.0,Other,Autoparts Hardware,8,Approved,False,0.0,0
975705,513000.0,575100.0,9,9,9.0,1.0,575100.0,575100.0,62100.0,Other,Autoparts Hardware,9,Approved,False,0.0,0
598191,260000.0,298900.0,1,1,1.0,1.0,298900.0,298900.0,38900.0,Friend,Food Staple Goods,1,Approved,False,24.0,0
628967,286000.0,328800.0,2,2,2.0,1.0,328800.0,328800.0,42800.0,Friend,Food Staple Goods,2,Approved,False,3.0,0
658050,286000.0,328800.0,3,3,3.0,1.0,328800.0,328800.0,42800.0,Friend,Food Staple Goods,3,Approved,False,3.0,0
688037,388400.0,446500.0,4,4,4.0,1.0,446500.0,446500.0,58100.0,Friend,Food Staple Goods,4,Approved,False,6.0,0
716698,438600.0,499700.0,5,5,5.0,1.0,499700.0,499700.0,61100.0,Friend,Food Staple Goods,5,Approved,False,4.0,0
741043,475000.0,531500.0,6,6,6.0,1.0,531500.0,531500.0,56500.0,Friend,Food Staple Goods,6,Approved,False,0.0,0
772934,522500.0,585800.0,7,7,7.0,1.0,585800.0,585800.0,63300.0,Friend,Food Staple Goods,7,Approved,False,12.0,0
805460,574800.0,644400.0,8,8,8.0,1.0,644400.0,644400.0,69600.0,Friend,Food Staple Goods,8,Approved,False,13.0,0
837259,632300.0,708900.0,9,9,9.0,1.0,708900.0,708900.0,76600.0,Friend,Food Staple Goods,9,Approved,False,0.0,0
871761,695500.0,779500.0,10,10,10.0,1.0,779500.0,779500.0,84000.0,Friend,Food Staple Goods,10,Approved,False,22.0,0
894290,1000000.0,1120300.0,11,11,11.0,1.0,1120300.0,1120300.0,120300.0,Friend,Food Staple Goods,11,Approved,False,27.0,0
923638,1100000.0,1243300.0,12,12,12.0,1.0,1243300.0,1243300.0,143300.0,Friend,Food Staple Goods,12,Approved,False,3.0,0
952019,1210000.0,1379700.0,13,13,13.0,1.0,1379700.0,1379700.0,169700.0,Friend,Food Staple Goods,13,Approved,False,0.0,0
982552,1331000.0,1517600.0,14,14,14.0,1.0,1517600.0,1517600.0,186600.0,Friend,Food Staple Goods,14,Approved,False,20.0,0
151054,230000.0,261200.0,1,1,1.0,2.0,261200.0,261200.0,31200.0,Friend,Beauty Fashion,1,Approved,False,29.0,0
178519,253000.0,281200.0,2,2,2.0,2.0,281200.0,281200.0,28200.0,Friend,Beauty Fashion,2,Approved,False,13.0,0
268680,278300.0,309300.0,3,3,3.0,2.0,309300.0,309300.0,31000.0,Friend,Beauty Fashion,3,Approved,False,13.0,0
331843,380600.0,423000.0,4,4,4.0,2.0,423000.0,423000.0,42400.0,Friend,Beauty Fashion,4,Approved,False,23.0,0
362815,523100.0,581400.0,5,5,5.0,2.0,581400.0,581400.0,58300.0,Friend,Beauty Fashion,5,Approved,False,15.0,0
393006,585900.0,651200.0,6,6,6.0,2.0,651200.0,651200.0,65300.0,Friend,Beauty Fashion,6,Approved,False,25.0,0
436999,644500.0,716200.0,7,7,7.0,2.0,716200.0,716200.0,71700.0,Friend,Beauty Fashion,7,Approved,False,1.0,0
482031,709000.0,788000.0,8,8,8.0,2.0,788000.0,788000.0,79000.0,Friend,Beauty Fashion,8,Approved,False,27.0,0
513669,744400.0,827300.0,9,9,9.0,2.0,827300.0,827300.0,82900.0,Friend,Beauty Fashion,9,Approved,False,9.0,0
